id,old_ward_name,old_province,old_district,old_ward_norm,old_province_norm,new_ward_id,new_ward_code,new_ward_name,new_province,new_province_short,confidence,source,created_at
6326,Xã Phú Riềng,Tỉnh Bình Phước,Huyện Phú Riềng,xa_phu_rieng,tinh_binh_phuoc,2476,25252,Xã Phú Riềng,Đồng Nai,Đồng Nai,,official,2026-03-31 18:04:07.868329+00
6327,Xã Thạch Bình,Tỉnh Ninh Bình,Huyện Nho Quan,xa_thach_binh,tinh_ninh_binh,1338,14407,Xã Phú Sơn,Ninh Bình,Ninh Bình,,official,2026-03-31 18:04:07.868329+00
6328,Xã Phú Sơn,Tỉnh Ninh Bình,Huyện Nho Quan,xa_phu_son,tinh_ninh_binh,1338,14407,Xã Phú Sơn,Ninh Bình,Ninh Bình,,official,2026-03-31 18:04:07.868329+00
6329,Xã Lạc Vân,Tỉnh Ninh Bình,Huyện Nho Quan,xa_lac_van,tinh_ninh_binh,1338,14407,Xã Phú Sơn,Ninh Bình,Ninh Bình,,official,2026-03-31 18:04:07.868329+00
6330,Xã Phú Sơn,Tỉnh Lâm Đồng,Huyện Lâm Hà,xa_phu_son,tinh_lam_dong,2434,24895,Xã Phú Sơn Lâm Hà,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:04:07.868329+00
6331,Xã Đạ Đờn,Tỉnh Lâm Đồng,Huyện Lâm Hà,xa_da_don,tinh_lam_dong,2434,24895,Xã Phú Sơn Lâm Hà,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:04:07.868329+00
6332,Thị trấn Phú Thiện,Tỉnh Gia Lai,Huyện Phú Thiện,thi_tran_phu_thien,tinh_gia_lai,2311,24043,Xã Phú Thiện,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6333,Xã Ia Sol,Tỉnh Gia Lai,Huyện Phú Thiện,xa_ia_sol,tinh_gia_lai,2311,24043,Xã Phú Thiện,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6334,Xã Ia Piar,Tỉnh Gia Lai,Huyện Phú Thiện,xa_ia_piar,tinh_gia_lai,2311,24043,Xã Phú Thiện,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6335,Xã Ia Yeng,Tỉnh Gia Lai,Huyện Phú Thiện,xa_ia_yeng,tinh_gia_lai,2311,24043,Xã Phú Thiện,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6336,Xã Phú Thuận,Tỉnh Bến Tre,Huyện Bình Đại,xa_phu_thuan,tinh_ben_tre,2913,29062,Xã Phú Thuận,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6337,Xã Long Định,Tỉnh Bến Tre,Huyện Bình Đại,xa_long_dinh,tinh_ben_tre,2913,29062,Xã Phú Thuận,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6338,Xã Tam Hiệp,Tỉnh Bến Tre,Huyện Bình Đại,xa_tam_hiep,tinh_ben_tre,2913,29062,Xã Phú Thuận,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6339,Xã Đại Tân,Tỉnh Quảng Nam,Huyện Đại Lộc,xa_dai_tan,tinh_quang_nam,1890,20542,Xã Phú Thuận,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:04:07.868329+00
6340,Xã Đại Thắng,Tỉnh Quảng Nam,Huyện Đại Lộc,xa_dai_thang,tinh_quang_nam,1890,20542,Xã Phú Thuận,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:04:07.868329+00
6341,Xã Đại Chánh,Tỉnh Quảng Nam,Huyện Đại Lộc,xa_dai_chanh,tinh_quang_nam,1890,20542,Xã Phú Thuận,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:04:07.868329+00
6342,Xã Đại Thạnh,Tỉnh Quảng Nam,Huyện Đại Lộc,xa_dai_thanh,tinh_quang_nam,1890,20542,Xã Phú Thuận,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:04:07.868329+00
6343,Xã Bình Phú,Tỉnh Tiền Giang,Huyện Gò Công Tây,xa_binh_phu,tinh_tien_giang,2873,28663,Xã Phú Thành,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
6344,Xã Thành Công,Tỉnh Tiền Giang,Huyện Gò Công Tây,xa_thanh_cong,tinh_tien_giang,2873,28663,Xã Phú Thành,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
6345,Xã Yên Luông,Tỉnh Tiền Giang,Huyện Gò Công Tây,xa_yen_luong,tinh_tien_giang,2873,28663,Xã Phú Thành,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
6346,Thị trấn Phú Thái,Tỉnh Hải Dương,Huyện Kim Thành,thi_tran_phu_thai,tinh_hai_duong,1046,10750,Xã Phú Thái,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:04:07.868329+00
6347,Xã Kim Xuyên,Tỉnh Hải Dương,Huyện Kim Thành,xa_kim_xuyen,tinh_hai_duong,1046,10750,Xã Phú Thái,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:04:07.868329+00
6348,Xã Kim Anh,Tỉnh Hải Dương,Huyện Kim Thành,xa_kim_anh,tinh_hai_duong,1046,10750,Xã Phú Thái,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:04:07.868329+00
6349,Xã Kim Liên,Tỉnh Hải Dương,Huyện Kim Thành,xa_kim_lien,tinh_hai_duong,1046,10750,Xã Phú Thái,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:04:07.868329+00
6350,Xã Phú Thịnh,Tỉnh Thái Nguyên,Huyện Đại Từ,xa_phu_thinh,tinh_thai_nguyen,622,05800,Xã Phú Thịnh,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6351,Xã Bản Ngoại,Tỉnh Thái Nguyên,Huyện Đại Từ,xa_ban_ngoai,tinh_thai_nguyen,622,05800,Xã Phú Thịnh,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6352,Xã Phú Cường,Tỉnh Thái Nguyên,Huyện Đại Từ,xa_phu_cuong,tinh_thai_nguyen,622,05800,Xã Phú Thịnh,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6353,Xã Phú Thành A,Tỉnh Đồng Tháp,Huyện Tam Nông,xa_phu_thanh_a,tinh_dong_thap,3027,30034,Xã Phú Thọ,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
6354,Xã Phú Thọ,Tỉnh Đồng Tháp,Huyện Tam Nông,xa_phu_tho,tinh_dong_thap,3027,30034,Xã Phú Thọ,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
6355,Xã Phước Tân,Tỉnh Bình Phước,Huyện Phú Riềng,xa_phuoc_tan,tinh_binh_phuoc,2478,25261,Xã Phú Trung,Đồng Nai,Đồng Nai,,official,2026-03-31 18:04:07.868329+00
6356,Xã Phú Trung,Tỉnh Bình Phước,Huyện Phú Riềng,xa_phu_trung,tinh_binh_phuoc,2478,25261,Xã Phú Trung,Đồng Nai,Đồng Nai,,official,2026-03-31 18:04:07.868329+00
6357,Xã Quảng Đông,Tỉnh Quảng Bình,Huyện Quảng Trạch,xa_quang_dong,tinh_quang_binh,1749,19021,Xã Phú Trạch,Quảng Trị,Quảng Trị,,official,2026-03-31 18:04:07.868329+00
6358,Xã Quảng Phú,Tỉnh Quảng Bình,Huyện Quảng Trạch,xa_quang_phu,tinh_quang_binh,1749,19021,Xã Phú Trạch,Quảng Trị,Quảng Trị,,official,2026-03-31 18:04:07.868329+00
6359,Xã Quảng Kim,Tỉnh Quảng Bình,Huyện Quảng Trạch,xa_quang_kim,tinh_quang_binh,1749,19021,Xã Phú Trạch,Quảng Trị,Quảng Trị,,official,2026-03-31 18:04:07.868329+00
6360,Xã Quảng Hợp,Tỉnh Quảng Bình,Huyện Quảng Trạch,xa_quang_hop,tinh_quang_binh,1749,19021,Xã Phú Trạch,Quảng Trị,Quảng Trị,,official,2026-03-31 18:04:07.868329+00
6361,Thị trấn Châu Thành,Tỉnh Sóc Trăng,Huyện Châu Thành,thi_tran_chau_thanh,tinh_soc_trang,3224,31569,Xã Phú Tâm,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:04:07.868329+00
6362,Xã Phú Tâm,Tỉnh Sóc Trăng,Huyện Châu Thành,xa_phu_tam,tinh_soc_trang,3224,31569,Xã Phú Tâm,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:04:07.868329+00
6363,Xã Tân Hải,Tỉnh Cà Mau,Huyện Phú Tân,xa_tan_hai,tinh_ca_mau,3317,32218,Xã Phú Tân,Cà Mau,Cà Mau,,official,2026-03-31 18:04:07.868329+00
6364,Xã Phú Tân,Tỉnh Cà Mau,Huyện Phú Tân,xa_phu_tan,tinh_ca_mau,3317,32218,Xã Phú Tân,Cà Mau,Cà Mau,,official,2026-03-31 18:04:07.868329+00
6365,Thị trấn Phú Mỹ,Tỉnh An Giang,Huyện Phú Tân,thi_tran_phu_my,tinh_an_giang,3069,30406,Xã Phú Tân,An Giang,An Giang,,official,2026-03-31 18:04:07.868329+00
6366,Xã Tân Trung,Tỉnh An Giang,Huyện Phú Tân,xa_tan_trung,tinh_an_giang,3069,30406,Xã Phú Tân,An Giang,An Giang,,official,2026-03-31 18:04:07.868329+00
6367,Xã Tân Hòa,Tỉnh An Giang,Huyện Phú Tân,xa_tan_hoa,tinh_an_giang,3069,30406,Xã Phú Tân,An Giang,An Giang,,official,2026-03-31 18:04:07.868329+00
6368,Xã Phú Hưng,Tỉnh An Giang,Huyện Phú Tân,xa_phu_hung,tinh_an_giang,3069,30406,Xã Phú Tân,An Giang,An Giang,,official,2026-03-31 18:04:07.868329+00
6369,Xã Phú Túc,Tỉnh Bến Tre,Huyện Châu Thành,xa_phu_tuc,tinh_ben_tre,2889,28810,Xã Phú Túc,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6370,Xã Tân Thạch,Tỉnh Bến Tre,Huyện Châu Thành,xa_tan_thach,tinh_ben_tre,2889,28810,Xã Phú Túc,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6371,Xã Tường Đa,Tỉnh Bến Tre,Huyện Châu Thành,xa_tuong_da,tinh_ben_tre,2889,28810,Xã Phú Túc,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6372,Thị trấn Châu Thành,Tỉnh Bến Tre,Huyện Châu Thành,thi_tran_chau_thanh,tinh_ben_tre,2889,28810,Xã Phú Túc,Vĩnh Long,Vĩnh Long,,official,2026-03-31 18:04:07.868329+00
6373,Thị trấn Phú Túc,Tỉnh Gia Lai,Huyện Krông Pa,thi_tran_phu_tuc,tinh_gia_lai,2317,24076,Xã Phú Túc,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6374,Xã Phú Cần,Tỉnh Gia Lai,Huyện Krông Pa,xa_phu_can,tinh_gia_lai,2317,24076,Xã Phú Túc,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6375,Xã Chư Ngọc,Tỉnh Gia Lai,Huyện Krông Pa,xa_chu_ngoc,tinh_gia_lai,2317,24076,Xã Phú Túc,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6376,Xã Ia Mláh,Tỉnh Gia Lai,Huyện Krông Pa,xa_ia_mlah,tinh_gia_lai,2317,24076,Xã Phú Túc,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6377,Xã Đất Bằng,Tỉnh Gia Lai,Huyện Krông Pa,xa_dat_bang,tinh_gia_lai,2317,24076,Xã Phú Túc,Gia Lai,Gia Lai,,official,2026-03-31 18:04:07.868329+00
6378,Xã Phú Gia,Thành phố Huế,Huyện Phú Vang,xa_phu_gia,thanh_pho_hue,1830,19942,Xã Phú Vang,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6379,Xã Vinh Hà,Thành phố Huế,Huyện Phú Vang,xa_vinh_ha,thanh_pho_hue,1830,19942,Xã Phú Vang,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6380,Thị trấn Phú Đa,Thành phố Huế,Huyện Phú Vang,thi_tran_phu_da,thanh_pho_hue,1830,19942,Xã Phú Vang,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6381,Xã Phú Diên,Thành phố Huế,Huyện Phú Vang,xa_phu_dien,thanh_pho_hue,1831,19945,Xã Phú Vinh,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6382,Xã Vinh Xuân,Thành phố Huế,Huyện Phú Vang,xa_vinh_xuan,thanh_pho_hue,1831,19945,Xã Phú Vinh,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6383,Xã Vinh An,Thành phố Huế,Huyện Phú Vang,xa_vinh_an,thanh_pho_hue,1831,19945,Xã Phú Vinh,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6384,Xã Vinh Thanh,Thành phố Huế,Huyện Phú Vang,xa_vinh_thanh,thanh_pho_hue,1831,19945,Xã Phú Vinh,Thành phố Huế,Huế,,official,2026-03-31 18:04:07.868329+00
6385,Xã Phú Tân,Tỉnh Đồng Nai,Huyện Định Quán,xa_phu_tan,tinh_dong_nai,2602,26215,Xã Phú Vinh,Đồng Nai,Đồng Nai,,official,2026-03-31 18:04:07.868329+00
6386,Xã Phú Vinh,Tỉnh Đồng Nai,Huyện Định Quán,xa_phu_vinh,tinh_dong_nai,2602,26215,Xã Phú Vinh,Đồng Nai,Đồng Nai,,official,2026-03-31 18:04:07.868329+00
6387,Xã Yên Lãng,Tỉnh Thái Nguyên,Huyện Đại Từ,xa_yen_lang,tinh_thai_nguyen,619,05773,Xã Phú Xuyên,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6388,Xã Phú Xuyên,Tỉnh Thái Nguyên,Huyện Đại Từ,xa_phu_xuyen,tinh_thai_nguyen,619,05773,Xã Phú Xuyên,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6389,Thị trấn Phú Minh,Thành phố Hà Nội,Huyện Phú Xuyên,thi_tran_phu_minh,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6390,Thị trấn Phú Xuyên,Thành phố Hà Nội,Huyện Phú Xuyên,thi_tran_phu_xuyen,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6391,Xã Nam Tiến,Thành phố Hà Nội,Huyện Phú Xuyên,xa_nam_tien,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6392,Xã Hồng Thái,Thành phố Hà Nội,Huyện Phú Xuyên,xa_hong_thai,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6393,Xã Quang Hà,Thành phố Hà Nội,Huyện Phú Xuyên,xa_quang_ha,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6394,Xã Nam Phong,Thành phố Hà Nội,Huyện Phú Xuyên,xa_nam_phong,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6395,Xã Văn Tự,Thành phố Hà Nội,Huyện Thường Tín,xa_van_tu,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6396,Xã Minh Cường,Thành phố Hà Nội,Huyện Thường Tín,xa_minh_cuong,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6397,Xã Vạn Nhất,Thành phố Hà Nội,Huyện Thường Tín,xa_van_nhat,thanh_pho_ha_noi,1010,10273,Xã Phú Xuyên,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6398,Xã Ea Puk,Tỉnh Đắk Lắk,Huyện Krông Năng,xa_ea_puk,tinh_dak_lak,2355,24364,Xã Phú Xuân,Đắk Lắk,Đắk Lắk,,official,2026-03-31 18:04:07.868329+00
6399,Xã Ea Dăh,Tỉnh Đắk Lắk,Huyện Krông Năng,xa_ea_dah,tinh_dak_lak,2355,24364,Xã Phú Xuân,Đắk Lắk,Đắk Lắk,,official,2026-03-31 18:04:07.868329+00
6400,Xã Phú Xuân,Tỉnh Đắk Lắk,Huyện Krông Năng,xa_phu_xuan,tinh_dak_lak,2355,24364,Xã Phú Xuân,Đắk Lắk,Đắk Lắk,,official,2026-03-31 18:04:07.868329+00
6401,Xã Phú Xuân,Tỉnh Thanh Hóa,Huyện Quan Hóa,xa_phu_xuan,tinh_thanh_hoa,1385,14890,Xã Phú Xuân,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:04:07.868329+00
6402,Xã Phú Đình,Tỉnh Thái Nguyên,Huyện Định Hóa,xa_phu_dinh,tinh_thai_nguyen,599,05602,Xã Phú Đình,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6403,Xã Điềm Mặc,Tỉnh Thái Nguyên,Huyện Định Hóa,xa_diem_mac,tinh_thai_nguyen,599,05602,Xã Phú Đình,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6404,Xã Phúc Hòa,Tỉnh Bắc Giang,Huyện Tân Yên,xa_phuc_hoa,tinh_bac_giang,765,07330,Xã Phúc Hòa,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:07.868329+00
6405,Xã Hợp Đức,Tỉnh Bắc Giang,Huyện Tân Yên,xa_hop_duc,tinh_bac_giang,765,07330,Xã Phúc Hòa,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:07.868329+00
6406,Xã Liên Chung,Tỉnh Bắc Giang,Huyện Tân Yên,xa_lien_chung,tinh_bac_giang,765,07330,Xã Phúc Hòa,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:04:07.868329+00
6407,Xã Việt Tiến,Tỉnh Lào Cai,Huyện Bảo Yên,xa_viet_tien,tinh_lao_cai,312,02998,Xã Phúc Khánh,Lào Cai,Lào Cai,,official,2026-03-31 18:04:07.868329+00
6408,Xã Phúc Khánh,Tỉnh Lào Cai,Huyện Bảo Yên,xa_phuc_khanh,tinh_lao_cai,312,02998,Xã Phúc Khánh,Lào Cai,Lào Cai,,official,2026-03-31 18:04:07.868329+00
6409,Xã Nghi Lâm,Tỉnh Nghệ An,Huyện Nghi Lộc,xa_nghi_lam,tinh_nghe_an,1652,17857,Xã Phúc Lộc,Nghệ An,Nghệ An,,official,2026-03-31 18:04:07.868329+00
6410,Xã Nghi Mỹ,Tỉnh Nghệ An,Huyện Nghi Lộc,xa_nghi_my,tinh_nghe_an,1652,17857,Xã Phúc Lộc,Nghệ An,Nghệ An,,official,2026-03-31 18:04:07.868329+00
6411,Xã Nghi Công Bắc,Tỉnh Nghệ An,Huyện Nghi Lộc,xa_nghi_cong_bac,tinh_nghe_an,1652,17857,Xã Phúc Lộc,Nghệ An,Nghệ An,,official,2026-03-31 18:04:07.868329+00
6412,Xã Nghi Công Nam,Tỉnh Nghệ An,Huyện Nghi Lộc,xa_nghi_cong_nam,tinh_nghe_an,1652,17857,Xã Phúc Lộc,Nghệ An,Nghệ An,,official,2026-03-31 18:04:07.868329+00
6413,Xã Nam Hà,Thành phố Hà Nội,Huyện Phúc Thọ,xa_nam_ha,thanh_pho_ha_noi,978,09739,Xã Phúc Lộc,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6414,Xã Vân Phúc,Thành phố Hà Nội,Huyện Phúc Thọ,xa_van_phuc,thanh_pho_ha_noi,978,09739,Xã Phúc Lộc,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6415,Xã Xuân Đình,Thành phố Hà Nội,Huyện Phúc Thọ,xa_xuan_dinh,thanh_pho_ha_noi,978,09739,Xã Phúc Lộc,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6416,Xã Sen Phương,Thành phố Hà Nội,Huyện Phúc Thọ,xa_sen_phuong,thanh_pho_ha_noi,978,09739,Xã Phúc Lộc,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6417,Xã Võng Xuyên,Thành phố Hà Nội,Huyện Phúc Thọ,xa_vong_xuyen,thanh_pho_ha_noi,978,09739,Xã Phúc Lộc,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6418,Xã Bành Trạch,Tỉnh Bắc Kạn,Huyện Ba Bể,xa_banh_trach,tinh_bac_kan,197,01894,Xã Phúc Lộc,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6419,Xã Phúc Lộc,Tỉnh Bắc Kạn,Huyện Ba Bể,xa_phuc_loc,tinh_bac_kan,197,01894,Xã Phúc Lộc,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6420,Xã Hà Hiệu,Tỉnh Bắc Kạn,Huyện Ba Bể,xa_ha_hieu,tinh_bac_kan,197,01894,Xã Phúc Lộc,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:04:07.868329+00
6421,Xã Thượng Lâm,Thành phố Hà Nội,Huyện Mỹ Đức,xa_thuong_lam,thanh_pho_ha_noi,1019,10459,Xã Phúc Sơn,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6422,Xã Phúc Lâm,Thành phố Hà Nội,Huyện Mỹ Đức,xa_phuc_lam,thanh_pho_ha_noi,1019,10459,Xã Phúc Sơn,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6423,Xã Tuy Lai,Thành phố Hà Nội,Huyện Mỹ Đức,xa_tuy_lai,thanh_pho_ha_noi,1019,10459,Xã Phúc Sơn,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6424,Xã Mỹ Xuyên,Thành phố Hà Nội,Huyện Mỹ Đức,xa_my_xuyen,thanh_pho_ha_noi,1019,10459,Xã Phúc Sơn,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6425,Xã Đồng Tâm,Thành phố Hà Nội,Huyện Mỹ Đức,xa_dong_tam,thanh_pho_ha_noi,1019,10459,Xã Phúc Sơn,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6426,Xã Nam Hồng,Thành phố Hà Nội,Huyện Đông Anh,xa_nam_hong,thanh_pho_ha_noi,40,00466,Xã Phúc Thịnh,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6427,Xã Bắc Hồng,Thành phố Hà Nội,Huyện Đông Anh,xa_bac_hong,thanh_pho_ha_noi,40,00466,Xã Phúc Thịnh,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6428,Xã Vân Nội,Thành phố Hà Nội,Huyện Đông Anh,xa_van_noi,thanh_pho_ha_noi,40,00466,Xã Phúc Thịnh,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6429,Xã Nguyên Khê,Thành phố Hà Nội,Huyện Đông Anh,xa_nguyen_khe,thanh_pho_ha_noi,40,00466,Xã Phúc Thịnh,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6430,Xã Tiên Dương,Thành phố Hà Nội,Huyện Đông Anh,xa_tien_duong,thanh_pho_ha_noi,40,00466,Xã Phúc Thịnh,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6431,Thị trấn Phúc Thọ,Thành phố Hà Nội,Huyện Phúc Thọ,thi_tran_phuc_tho,thanh_pho_ha_noi,977,09715,Xã Phúc Thọ,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6432,Xã Long Thượng,Thành phố Hà Nội,Huyện Phúc Thọ,xa_long_thuong,thanh_pho_ha_noi,977,09715,Xã Phúc Thọ,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6433,Xã Tích Lộc,Thành phố Hà Nội,Huyện Phúc Thọ,xa_tich_loc,thanh_pho_ha_noi,977,09715,Xã Phúc Thọ,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6434,Xã Trạch Mỹ Lộc,Thành phố Hà Nội,Huyện Phúc Thọ,xa_trach_my_loc,thanh_pho_ha_noi,977,09715,Xã Phúc Thọ,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6435,Xã Phúc Hòa,Thành phố Hà Nội,Huyện Phúc Thọ,xa_phuc_hoa,thanh_pho_ha_noi,977,09715,Xã Phúc Thọ,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6436,Xã Phụng Thượng,Thành phố Hà Nội,Huyện Phúc Thọ,xa_phung_thuong,thanh_pho_ha_noi,977,09715,Xã Phúc Thọ,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:04:07.868329+00
6437,Xã Phúc Thọ,Tỉnh Lâm Đồng,Huyện Lâm Hà,xa_phuc_tho,tinh_lam_dong,2435,24907,Xã Phúc Thọ Lâm Hà,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:04:07.868329+00
6438,Xã Tân Thanh,Tỉnh Lâm Đồng,Huyện Lâm Hà,xa_tan_thanh,tinh_lam_dong,2435,24907,Xã Phúc Thọ Lâm Hà,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:04:07.868329+00
6439,Xã Hương Trạch,Tỉnh Hà Tĩnh,Huyện Hương Khê,xa_huong_trach,tinh_ha_tinh,1702,18547,Xã Phúc Trạch,Hà Tĩnh,Hà Tĩnh,,official,2026-03-31 18:04:07.868329+00
6440,Xã Phúc Trạch,Tỉnh Hà Tĩnh,Huyện Hương Khê,xa_phuc_trach,tinh_ha_tinh,1702,18547,Xã Phúc Trạch,Hà Tĩnh,Hà Tĩnh,,official,2026-03-31 18:04:07.868329+00
6441,Xã Hương Liên,Tỉnh Hà Tĩnh,Huyện Hương Khê,xa_huong_lien,tinh_ha_tinh,1702,18547,Xã Phúc Trạch,Hà Tĩnh,Hà Tĩnh,,official,2026-03-31 18:04:07.868329+00
6442,Xã Phương Phú,Tỉnh Hậu Giang,Huyện Phụng Hiệp,xa_phuong_phu,tinh_hau_giang,3203,31426,Xã Phương Bình,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:04:07.868329+00
6443,Xã Phương Bình,Tỉnh Hậu Giang,Huyện Phụng Hiệp,xa_phuong_binh,tinh_hau_giang,3203,31426,Xã Phương Bình,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:04:07.868329+00
6444,Xã Hưng Thạnh,Tỉnh Đồng Tháp,Huyện Tháp Mười,xa_hung_thanh,tinh_dong_thap,3029,30043,Xã Phương Thịnh,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
6445,Xã Phương Thịnh,Tỉnh Đồng Tháp,Huyện Cao Lãnh,xa_phuong_thinh,tinh_dong_thap,3029,30043,Xã Phương Thịnh,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:04:07.868329+00
